Region,Province,TypeOfWork,FundingYear,ApprovedBudgetForContract,ContractCost,ActualCompletionDate,StartDate,Contractor,ContractId,ProjectId,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,72375000,72367100.6,11/11/2024,2/16/2024,VSP STRUCTURE VENTURES CORP. (FORMERLY: VIRLO CONSTRUCTION),24HI0002,P00820055VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,72375000,71630987.97,11/11/2024,2/16/2024,QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION),24HI0001,P00820057VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2021,29398308.79,29398308.79,10/8/2022,3/23/2022,QM BUILDERS,21HO0002,P00521651VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,29399951.87,29399951.87,11/10/2022,3/23/2022,RCDG CONSTRUCTION CORPORATION,22HO0080,P00620451VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2023,26458250.44,26458248.92,11/24/2023,3/6/2023,QM BUILDERS,23HO0096,P00721949VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96302851.74,96302624.08,12/11/2023,4/11/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0130,P00733254VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96302757.9,96302742.83,12/18/2023,4/11/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0124,P00733255VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96302901.81,96302869.75,12/18/2023,4/11/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0123,P00733256VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96303005.92,96302785.31,12/11/2023,4/11/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0131,P00733257VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,48997410.83,48996438,11/15/2023,4/11/2023,QM BUILDERS,23HO0159,P00733302VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,96497377.37,96497149.81,4/19/2024,4/11/2023,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",23HO0149,P00733745VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2023,26458256,26457957.62,3/16/2024,6/27/2023,QM BUILDERS,23HO0225,P00721950VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,29395359.15,29395164.54,4/15/2024,2/26/2024,SUDAN CONSTRUCTION AND SUPPLY CORP.,24HO0084,P00834661VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,29395323.91,29394904.7,4/15/2024,2/26/2024,SUDAN CONSTRUCTION AND SUPPLY CORP.,24HO0083,P00834662VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,57895284.24,57894463.74,9/24/2024,3/12/2024,ZLREJ TRADING AND CONSTRUCTION CORPORATION,24HO0108,P00834594VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Slope Protection Structure,2022,48996091.75,48996091.75,1/29/2023,3/23/2022,QM BUILDERS,22HO0056,P00620456VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,96015750.57,96015713.2,12/18/2023,2/8/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HO0046,P00721512VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,96305247.77,96305245.4,12/19/2023,2/8/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HO0044,P00721518VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,71745219.27,71744573.2,4/24/2024,8/10/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HO0232,P00745596VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,81432079.58,81431510,5/12/2024,8/10/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HO0239,P00745597VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,48996720,48996484.84,10/22/2024,3/18/2024,QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION),24HO0099,P00834658VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2022,48999991.18,48999991.18,10/27/2022,3/23/2022,QM BUILDERS / FIRST GRANDEUR BUILDERS,22HO0076,P00633004VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2022,29399912.37,29399912.37,9/18/2022,3/23/2022,QM BUILDERS,22HO0057,P00633005VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,96499953.35,96499953.35,12/16/2022,3/24/2022,QM BUILDERS,22HO0049,P00620447VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,48606241.83,48605990.17,8/17/2023,3/6/2023,QM BUILDERS,23HO0070,P00721945VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,144745352.1,144745350.3,9/16/2024,2/16/2024,QM BUILDERS,24HO0001,P00820058VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,48999992.92,48999992.92,10/25/2022,3/23/2022,QM BUILDERS,22HO0075,P00633011VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,48999955.8,48999955.8,10/25/2022,3/23/2022,QM BUILDERS,22HO0074,P00633012VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,96499958.77,96499958.77,1/24/2023,3/24/2022,QM BUILDERS,22HO0048,P00620446VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,95533212.98,95532668.54,12/18/2023,2/8/2023,QM BUILDERS,23HO0025,P00721513VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,96207158.11,96207155.27,11/24/2023,2/8/2023,"GICAR CONSTRUCTION, INC.",23HO0004,P00721519VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,96396402.16,96396397.96,11/17/2023,2/8/2023,"ZLREJ TRADING AND CONSTRUCTION CORPORATION / GICAR CONSTRUCTION, INC.",23HO0014,P00721520VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,96305224.08,96304510.15,11/17/2023,2/8/2023,"SANTECH BUILDERS CORPORATION / GICAR CONSTRUCTION, INC.",23HO0026,P00721521VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Revetment,2023,96305217.84,96305129.41,9/26/2023,2/8/2023,QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION),23HO0015,P00721522VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96015727.77,96015132.75,9/26/2023,2/8/2023,QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION),23HO0001,P00721523VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,57898231.91,57898184.98,7/21/2023,2/8/2023,QM BUILDERS,23HO0002,P00721525VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,57898243.83,57896886,8/16/2023,2/8/2023,QM BUILDERS / FIRST GRANDEUR BUILDERS,23HO0039,P00721526VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,48998254.45,48995336.08,8/23/2023,2/8/2023,FIRST GRANDEUR BUILDERS,23HO0003,P00721683VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,48998238.83,48998238.17,7/24/2023,2/8/2023,GREEN WORLD CONSTRUCTION / MUANA CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY,23HO0040,P00721684VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,95533076.14,95531364.4,12/18/2023,2/8/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0038,P00731618VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,95723452.13,95722592.49,12/18/2023,2/8/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0005,P00731619VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96015747.66,96014076.83,12/18/2023,2/8/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0016,P00731620VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96498241.6,96498180.8,8/15/2023,2/8/2023,QM BUILDERS,23HO0035,P00732012VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96498219.65,96498218.47,12/19/2023,2/8/2023,QM BUILDERS,23HO0034,P00732013VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Dike,2023,96497670,96497659.06,1/16/2024,3/16/2023,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",23HO0087,P00721888VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Dike,2023,96497673.36,96497667.23,12/7/2023,3/16/2023,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",23HO0099,P00721889VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Dike,2023,96497671.28,96497659.53,12/7/2023,3/16/2023,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",23HO0088,P00721890VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,72373235.28,72373204.29,11/24/2023,3/16/2023,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),23HO0094,P00721908VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Groundsill,2023,57898226.98,57898214.56,12/7/2023,4/11/2023,QM BUILDERS,23HO0126,P00733272VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,19597462.26,19303500,10/7/2023,4/11/2023,QG DEVELOPMENT CORPORATION,23HO0172,P00733742VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96493378.77,96493356.5,1/11/2024,5/5/2023,QM BUILDERS,23HO0186,P00733262VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96493910.79,96493351.85,9/26/2023,5/5/2023,QM BUILDERS,23HO0190,P00733277VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,94316016.53,94315929.32,6/8/2024,8/10/2023,"JTC CRUZ CONSTRUCTION CO., INC. / NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",23HO0228,P00745598VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,95377514.44,95377254.06,6/9/2024,8/10/2023,"JUSTBILT BUILDERS / NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",23HO0236,P00745599VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,87599650.26,87599384.57,5/27/2024,8/10/2023,QM BUILDERS,23HO0231,P00745601VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Groundsill,2023,94520123.73,94519469.89,7/13/2024,9/4/2023,QM BUILDERS,23HO0024,P00721511VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,94220799.91,94220452.01,7/3/2024,9/4/2023,QM BUILDERS,23HO0229,P00745600VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,45508662.88,44812058.15,12/18/2023,9/4/2023,QM BUILDERS,23HO0240,P00745602VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,128180577.7,128179667.5,6/18/2024,2/16/2024,"GICAR CONSTRUCTION, INC.",24HO0016,P00820070VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,39196117.95,39196051.67,5/27/2024,2/26/2024,GREEN WORLD CONSTRUCTION / MUANA CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY,24HO0081,P00834659VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,39196412.06,39195962.06,9/9/2024,2/26/2024,KENNETH CONSTRUCTION AND GENERAL MERCHANDISE,24HO0082,P00834666VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,148495665.1,148495065.1,8/14/2024,3/12/2024,"NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",24HO0102,P00835012VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,96496398.18,96495998.18,9/16/2024,3/18/2024,"JTC CRUZ CONSTRUCTION CO., INC.",24HO0090,P00820858VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,96496418.22,96495968.22,10/11/2024,3/18/2024,"JTC CRUZ CONSTRUCTION CO., INC.",24HO0091,P00820859VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,57896859.19,57896338.99,8/12/2024,3/18/2024,ZLREJ TRADING AND CONSTRUCTION CORPORATION,24HO0094,P00834589VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,48996071.74,48995671.74,8/12/2024,3/18/2024,JA ACHACOSO ENTERPRISES & GENERAL SERVICES,24HO0100,P00834668VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,57895364.01,57895064.01,8/14/2024,4/1/2024,"JTC CRUZ CONSTRUCTION CO., INC.",24HO0117,P00834571VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2021,96500000,96500000,12/28/2022,3/24/2022,WTG CONSTRUCTION & DEVELOPMENT CORPORATION / LA PRUEBA CONSTRUCTION,21HH0148,P00521535VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2021,96500000,91209687.18,12/29/2022,3/24/2022,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,21HH0118,P00521536VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2021,96500000,96500000,12/28/2022,3/24/2022,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,21HH0144,P00521558VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,49000000,49000000,12/24/2022,3/24/2022,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,22HH0066,P00620433VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,86850000,86697376.14,1/24/2024,4/19/2023,A.S.T BUILDERS / KYLE CONSTRUCTION SERVICES,23HH0078,P00721786VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,86850000,86670915,12/11/2023,4/20/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HH0077,P00721539VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,96500000,96396340.74,3/5/2024,5/23/2023,BNR CONSTRUCTION & DEVELOPMENT CORP.,23HH0083,P00721784VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,49000000,48900270,3/1/2024,6/15/2023,HELM CONSTRUCTION & SUPPLIES,23HH0096,P00721687VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,86850000,86704127.07,3/28/2024,6/20/2023,A.S.T BUILDERS / TRI4 CONSTRUCTION & DEVELOPMENT CORP.,23HH0097,P00721787VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,9900000,9884041.44,2/7/2024,8/17/2023,BELCONSTRUCT CORPORATION,23HH0111,P00732024VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,4950000,4940079.39,12/24/2023,8/23/2023,BELCONSTRUCT CORPORATION,23HH0118,P00732023VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,4950000,4938694.26,2/17/2024,10/17/2023,BELCONSTRUCT CORPORATION,23HH0125,P00732026VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,9800000,9720072.79,5/7/2024,11/15/2023,YES CONSTRUCTION,23HH0143,P00721686VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,11880000,11834060.05,5/19/2024,11/15/2023,YES CONSTRUCTION,23HH0126,P00732025VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,91675000,91674735.35,1/16/2023,3/25/2022,PRIME GIGABUILD CONSTRUCTION CORP. (FORMERLY: RON DANIELL CONSTRUCTION CORPORATION),22HE0032,P00620020VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,24137400,23913150.01,10/31/2024,2/15/2024,"A.T. DUMLAO CONSTRUCTION, INC. FORMERLYANDONI T. D",24HE0050,P00820190VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,120625000,120625000,1/3/2025,2/22/2024,QM BUILDERS / AR ADLAWAN CONSTRUCTION,24HE0055,P00820356VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,91675000,91675000,1/16/2023,3/25/2022,PRIME GIGABUILD CONSTRUCTION CORP. (FORMERLY: RON DANIELL CONSTRUCTION CORPORATION),22HE0034,P00620036VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2023,9800000,9780000,11/14/2023,5/4/2023,AR ADLAWAN CONSTRUCTION,23HE0092,P00721671VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2023,67550000,67550000,2/12/2024,5/23/2023,ARQ BUILDERS / 647 CONSTRUCTION AND DEVELOPMENT CORPORATION,23HE0091,P00721536VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2024,4950000,4940000,10/25/2024,4/29/2024,CARCEL CONSTRUCTION AND DEVELOPMENT CORPORATION,24HE0066,P00835007VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2021,9900000,9148241.83,8/2/2022,3/29/2022,GOLDFIN CONSTRUCTION & DEVELOPMENT CORPORATION (FORMERLY: GOLDFIN CONSTRUCTION),21HN0071,P00549977VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2021,62725000,60833104.17,7/31/2023,3/31/2022,EDANNA CONSTRUCTION / GOLDFIN CONSTRUCTION & DEVELOPMENT CORPORATION (FORMERLY: GOLDFIN CONSTRUCTION),21HN0069,P00521549VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Drainage Structure,2022,4950000,4939949.55,7/8/2022,3/30/2022,PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION),22HN0070,P00633228VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,45080000,44272101.34,12/1/2022,4/4/2022,JJ &J CONSTRUCTION & GENERAL SUPPLY / PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION),22HF0007,P00620122VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,19600000,19599992.8,9/28/2023,3/2/2023,JJ &J CONSTRUCTION & GENERAL SUPPLY,23HF0039,P00721821VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,49000000,48999982.85,12/13/2023,3/21/2023,JJ &J CONSTRUCTION & GENERAL SUPPLY / PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION),23HF0006,P00721827VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,49000000,48994486.8,3/1/2024,6/1/2023,JJ &J CONSTRUCTION & GENERAL SUPPLY,23HF0030,P00721824VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,4950000,4938269,9/15/2023,7/3/2023,YBK CONSTRUCTION,23HF0076,P00733738VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,49000000,48938244.75,5/24/2024,10/19/2023,VEN RAY CONSTRUCTION CORPORATION,23HF0002,P00721673VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,49000000,48857807.52,10/17/2024,2/2/2024,VEN RAY CONSTRUCTION CORPORATION,24HF0005,P00820397VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,49000000,49000000,9/5/2024,2/2/2024,VEN RAY CONSTRUCTION CORPORATION,24HF0007,P00820398VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,77200000,77200000,10/25/2024,2/12/2024,JJ &J CONSTRUCTION & GENERAL SUPPLY,24HF0013,P00820358VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,77200000,77200000,11/15/2024,2/20/2024,VEN RAY CONSTRUCTION CORPORATION,24HF0045,P00820343VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,48618400,48049193.6,1/24/2023,5/24/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0040,P00634053VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,49000000,48985440.67,3/3/2023,6/2/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0038,P00630224VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,49000000,48998099.5,6/1/2023,6/2/2022,HELM CONSTRUCTION & SUPPLIES,22HF0037,P00634036VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,49000000,48696738.3,11/3/2023,6/29/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0054,P00634037VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,24500000,24364998.06,1/1/2023,7/1/2022,DINAH RBS CONSTRUCTION AND SUPPLY INCORPORATED (FORMERLY: DINAH JANE CONSTRUCTION AND SUPPLY) / JUGA BUILDERS & CONSTRUCTION SUPPLY,22HF0048,P00630226VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Slope Protection Structure,2022,39200000,39146455,12/28/2023,7/19/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0047,P00634052VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,49000000,48945957.56,6/23/2023,8/2/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0050,P00620123VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2022,7603820,7603479.13,4/14/2023,9/8/2022,JUGA BUILDERS & CONSTRUCTION SUPPLY,22HF0058,P00620121VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Slope Protection Structure,2022,49000000,48941933.27,9/1/2023,10/11/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0095,P00620126VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,19600000,19540533.8,9/6/2023,2/2/2023,VEN RAY CONSTRUCTION CORPORATION,23HF0018,P00721823VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,44100000,44015442.55,8/30/2023,2/2/2023,VEN RAY CONSTRUCTION CORPORATION,23HF0031,P00721825VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,43120000,43015488.45,8/29/2023,2/2/2023,VEN RAY CONSTRUCTION CORPORATION,23HF0020,P00721826VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Drainage Structure,2023,10780000,10779791.4,10/9/2023,5/25/2023,JIAN ARMEL RICHARD CHRISTERSON (JARC) CONSTRUCTION & MARINE SERVICES CORPORATION (FORMERLY:J.A.R.C.,23HF0003,P00721674VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2024,19600000,19300000,7/12/2024,2/2/2024,JJ &J CONSTRUCTION & GENERAL SUPPLY,24HF0044,P00820192VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2022,49000000,48749331.99,3/2/2023,6/2/2022,VEN RAY CONSTRUCTION CORPORATION,22HF0051,P00620124VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,49000000,48912091.55,11/9/2024,6/1/2023,VEN RAY CONSTRUCTION CORPORATION,23HF0010,P00721672VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2024,14700000,14655082.09,9/6/2024,2/2/2024,VEN RAY CONSTRUCTION CORPORATION,24HF0046,P00820191VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2023,19600000,19403655,7/28/2023,2/2/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HF0021,P00721820VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,67550000,67177531,10/20/2023,2/9/2023,HELM CONSTRUCTION & SUPPLIES,23HF0012,P00721765VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,67550000,66947542,10/20/2023,2/9/2023,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,23HF0014,P00721766VS,,,,,,,,,,,,,
Region VII,Cebu,Construction of Flood Mitigation Structure,2023,67550000,67451959,10/20/2023,2/9/2023,HELM CONSTRUCTION & SUPPLIES,23HF0016,P00721767VS,,,,,,,,,,,,,
Region VII,Cebu,Rehabilitation / Major Repair of Flood Control Structure,2024,19600000,19501488.5,7/12/2024,2/2/2024,W.GO CONSTRUCTION AND SUPPLY,24HF0008,P00820399VS,,,,,,,,,,,,,
